t,mountain
v,-113,9,8,4
v,0,9,8,6
v,-16,9,8,5
v,-80,40,6,5
v,-127,14,8,7
v,-113,40,6,4
v,-125,40,4,4
v,64,40,6,6
v,-116,19,9,5
v,-80,19,9,6
v,0,40,4,1
v,-16,40,4,2
v,-127,19,9,3
v,-126,19,9,4
v,-116,40,4,3
v,-124,15,3,0
v,-120,43,6,3
v,-80,43,6,4
v,64,43,6,5
v,-65,49,5,1
v,0,16,4,2
v,-64,49,5,0
v,-104,16,4,4
v,-32,16,4,3
v,-125,16,4,6
v,-124,16,4,5
v,-127,30,8,3
v,-126,30,8,4
v,-124,30,8,5
v,-120,30,8,6
v,-80,30,8,7
v,-72,11,4,1
v,-112,14,4,3
v,-113,14,4,4
v,-127,23,2,0
v,-64,11,4,0
v,0,14,4,1
v,-124,43,6,2
v,-127,11,4,3
v,-125,13,8,7
v,-125,43,6,1
v,-32,14,4,2
v,-122,11,4,2
v,-125,15,3,1
v,-104,48,6,1
v,-124,48,6,0
v,96,48,6,2
v,0,27,4,7
v,-121,41,7,2
v,120,41,7,3
v,-121,11,9,2
v,-96,19,10,0
v,64,11,9,5
v,-96,11,9,4
v,-104,11,9,3
v,0,19,10,2
v,-64,19,10,1
v,-124,44,6,2
v,-104,44,6,3
v,-32,44,6,4
v,0,44,6,5
v,-127,18,9,3
v,80,18,9,7
v,-104,18,9,6
v,-124,18,9,5
v,-126,18,9,4
v,-125,41,3,0
v,-126,44,6,1
v,-127,44,6,0
v,-32,23,10,0
v,0,23,10,1
v,0,21,4,4
v,-116,21,4,7
v,-112,21,4,6
v,-32,21,4,5
v,96,1,8,0
v,-96,29,9,2
v,64,29,9,3
v,-124,29,9,0
v,-104,29,9,1
v,0,26,9,5
v,-96,26,9,3
v,-64,26,9,4
v,-125,22,3,4
v,-120,29,2,0
v,-116,22,3,3
v,-112,22,3,2
v,-126,29,2,2
v,-32,22,3,1
v,-124,29,2,1
v,-122,26,9,1
v,-16,3,6,1
v,0,22,3,0
v,-127,29,2,3
v,-113,3,6,2
v,-104,26,9,2
v,-127,26,9,0
v,0,3,6,0
v,64,25,4,7
v,-126,39,3,1
v,-127,39,3,2
v,-124,39,3,0
v,0,36,5,7
v,-120,7,9,1
v,-122,7,9,0
v,64,36,9,0
v,112,7,9,2
v,-114,25,8,7
v,-127,25,8,6
v,-127,5,7,3
v,126,5,7,4
v,-127,24,9,1
v,-122,24,9,2
v,-104,24,9,3
v,-32,24,9,4
v,0,24,9,5
v,-96,22,10,0
v,-96,16,10,0
v,-64,16,10,1
v,0,16,10,2
v,64,22,10,1
v,0,17,5,7
v,-64,10,10,0
v,0,10,10,1
v,96,17,9,7
v,0,20,9,7
v,-32,20,9,6
v,-124,17,9,5
v,-104,17,9,6
v,-104,20,9,5
v,-122,20,9,4
v,-127,17,9,3
v,-126,17,9,4
v,-127,20,9,3
v,-124,44,4,1
v,-104,44,4,0
v,64,13,9,6
v,-96,13,9,5
v,-125,44,4,2
v,-100,13,9,4
v,-121,32,2,1
v,-127,32,2,2
v,-126,13,9,3
v,-127,13,9,2
v,-120,32,2,0
v,-113,41,5,6
v,0,41,5,4
v,-16,41,5,5
v,120,42,7,2
v,-121,42,7,1
v,-113,47,5,3
v,-112,47,5,2
v,-96,47,5,1
v,64,47,5,0
v,-128,47,5,4
v,64,35,4,4
v,-125,20,3,3
v,-96,35,4,5
v,-116,20,3,2
v,-125,35,2,0
v,-100,35,4,6
v,-80,20,3,1
v,-125,35,4,7
v,-64,20,3,0
v,-125,30,3,7
v,-100,30,3,6
v,-96,30,3,5
v,64,30,3,4
v,0,37,8,4
v,-8,37,8,3
v,-124,37,8,2
v,-125,37,8,1
v,0,8,5,1
v,0,38,8,4
v,-32,8,5,2
v,-64,38,8,3
v,-65,8,5,3
v,-72,38,8,2
v,-122,38,8,1
v,-127,38,8,0
v,-65,37,6,7
v,-112,46,5,2
v,96,46,5,1
v,-121,46,5,4
v,-120,46,5,3
v,-124,6,9,0
v,-8,6,9,1
v,64,21,9,6
v,0,6,9,2
v,0,34,9,2
v,-116,21,9,4
v,-80,21,9,5
v,-127,21,9,2
v,-96,34,9,0
v,-126,21,9,3
v,-64,34,9,1
v,-126,34,2,0
v,-127,34,2,1
v,-126,32,8,4
v,112,10,6,5
v,-72,10,4,0
v,-127,32,8,3
v,-116,10,6,6
v,-64,32,8,7
v,-116,10,4,1
v,-80,32,8,6
v,-125,10,6,7
v,-125,10,4,2
v,-116,32,8,5
v,96,32,4,6
v,-104,32,4,7
v,-125,9,4,1
v,-100,9,4,0
v,-112,34,4,6
v,-32,34,4,5
v,0,34,4,4
v,-127,13,3,0
v,-114,34,4,7
v,96,9,6,4
v,-97,10,8,5
v,96,10,8,6
v,-127,9,6,7
v,-122,9,6,6
v,-104,9,6,5
v,-113,2,6,1
v,112,2,6,0
v,-80,5,8,2
v,-113,5,8,1
v,64,5,8,3
v,-72,23,4,7
v,64,43,8,0
v,64,23,4,6
v,120,11,6,6
v,-122,11,6,7
v,0,12,9,6
v,64,38,5,6
v,64,11,8,7
v,-65,11,8,6
v,-65,38,5,7
v,-127,12,9,2
v,-114,12,9,3
v,-112,12,9,4
v,-32,12,9,5
v,-80,2,8,0
v,64,2,8,1
v,-122,17,3,1
v,-127,17,3,2
v,-104,17,3,0
v,-80,40,8,1
v,-121,45,4,1
v,-114,40,8,0
v,-116,45,4,0
v,64,40,8,2
v,-121,42,5,6
v,-120,42,5,5
v,-112,12,5,5
v,96,12,5,4
v,-125,12,5,7
v,-116,12,5,6
v,-112,27,8,7
v,-116,27,8,6
v,-125,27,8,5
v,-128,42,5,0
v,112,42,5,4
v,-125,6,7,4
v,124,6,7,5
v,-116,3,8,0
v,-16,3,8,1
v,0,3,8,2
v,112,8,7,7
v,-113,8,7,6
v,-128,8,7,5
v,-127,26,8,5
v,-120,26,8,7
v,-122,26,8,6
v,-120,26,2,0
v,-124,26,2,1
v,0,26,4,7
v,-127,22,9,2
v,120,50,6,0
v,0,22,9,6
v,-32,22,9,5
v,-104,22,9,4
v,-122,22,9,3
v,-125,26,2,2
v,-127,25,3,6
v,-126,25,3,5
v,-116,25,3,4
v,-128,35,7,6
v,-112,25,3,3
v,96,25,3,2
v,-97,35,7,7
v,-97,1,6,0
v,0,31,3,3
v,-32,31,3,4
v,-66,37,3,1
v,-104,31,3,5
v,-127,37,3,2
v,-122,31,3,6
v,96,37,3,0
v,-127,31,3,7
v,127,4,7,3
v,-112,43,4,0
v,-127,43,4,3
v,-116,43,4,1
v,-126,43,4,2
v,-126,38,3,1
v,-68,38,3,0
v,-127,38,3,2
v,-127,45,6,0
v,-120,45,6,2
v,-122,45,6,1
v,64,45,6,4
v,-80,45,6,3
v,-125,7,4,0
v,0,33,9,2
v,-64,33,9,1
v,-80,33,9,0
v,-120,31,9,0
v,-32,11,10,0
v,-120,7,6,4
v,-80,7,6,3
v,0,11,10,1
v,96,8,9,3
v,-125,7,6,6
v,-124,7,6,5
v,-116,8,9,1
v,-80,31,9,1
v,-116,39,7,4
v,64,31,9,2
v,-112,8,9,2
v,-125,39,7,3
v,-126,8,9,0
v,112,39,7,5
v,64,7,6,2
v,-104,41,6,4
v,-113,41,6,3
v,96,41,8,1
v,-32,18,4,4
v,0,18,4,3
v,-104,41,8,0
v,-96,41,6,5
v,64,41,6,6
v,-127,28,8,4
v,-122,28,8,5
v,-122,18,4,6
v,-120,28,8,6
v,-104,18,4,5
v,-112,28,8,7
v,-127,18,4,7
v,-121,41,4,3
v,-1,6,5,1
v,0,6,5,0
v,-120,41,4,2
v,112,41,4,1
v,-122,9,9,1
v,-127,9,9,0
v,-96,9,9,3
v,-104,9,9,2
v,64,9,9,4
v,-32,35,9,0
v,0,35,9,1
v,-125,22,8,7
v,0,13,10,2
v,-64,13,10,1
v,-96,13,10,0
v,-124,14,9,4
v,-72,14,9,5
v,-64,14,9,6
v,0,14,9,7
v,-125,14,9,3
v,112,49,6,1
v,-122,13,5,7
v,-120,13,5,6
v,112,13,5,5
v,-126,16,3,1
v,0,13,5,4
v,-116,16,3,0
v,-116,49,6,0
v,-127,16,3,2
v,-104,43,5,4
v,-124,14,5,7
v,-121,14,3,0
v,-122,43,5,5
v,-8,14,5,6
v,0,14,5,5
v,-127,43,5,6
v,-80,15,4,3
v,-120,22,4,7
v,64,15,4,2
v,-16,22,4,6
v,0,22,4,5
v,-128,43,5,0
v,-127,15,4,6
v,96,16,5,7
v,96,43,5,3
v,-121,15,4,5
v,-120,15,4,4
v,96,16,9,7
v,-112,16,9,6
v,-127,16,9,3
v,0,26,10,0
v,-116,16,9,5
v,-126,16,9,4
v,0,28,4,7
v,-96,19,3,0
v,-104,19,3,1
v,-122,19,3,2
v,-127,19,3,3
v,-121,5,6,4
v,-104,5,6,3
v,-96,5,6,2
v,-64,5,6,1
v,-97,48,5,2
v,0,5,6,0
v,-96,48,5,1
v,-64,48,5,0
v,-121,33,3,5
v,-120,28,2,0
v,64,12,10,1
v,-104,33,3,4
v,-126,23,8,7
v,-124,28,2,1
v,-96,12,10,0
v,-80,33,3,3
v,-126,28,2,2
v,64,33,3,2
v,0,33,3,1
v,-127,28,2,3
v,-127,23,8,6
v,-80,44,5,3
v,-116,44,5,4
v,-125,44,5,5
v,-114,24,2,0
v,0,24,4,6
v,-127,24,2,1
v,-32,24,4,7
v,64,44,5,2
v,0,25,10,0
v,-80,29,8,7
v,-124,29,8,5
v,-120,29,8,6
v,-125,29,8,4
v,-64,17,10,1
v,0,40,5,4
v,0,17,10,2
v,-65,40,5,6
v,-96,17,10,0
v,-64,40,5,5
v,-127,20,8,7
v,-64,15,10,1
v,0,15,10,2
v,-32,30,9,2
v,-96,15,10,0
v,0,30,9,3
v,-112,30,9,1
v,-116,30,9,0
v,-126,24,8,7
v,-127,24,8,6
v,64,4,9,0
v,-125,27,3,6
v,-124,27,3,5
v,-72,27,3,4
v,64,27,3,3
v,-127,34,7,7
v,-64,20,10,1
v,0,24,10,1
v,0,20,10,2
v,-96,20,10,0
v,-64,24,10,0
v,64,35,3,1
v,-80,35,3,2
v,0,29,3,4
v,-16,29,3,5
v,-113,35,3,3
v,-114,29,3,6
v,-127,29,3,7
v,0,18,10,2
v,-64,18,10,1
v,-96,18,10,0
v,-80,32,3,4
v,-116,32,3,5
v,0,32,3,2
v,-64,32,3,3
v,-72,36,4,5
v,-122,36,4,6
v,-127,36,4,7
v,0,36,4,3
v,-64,36,4,4
v,-127,39,4,5
v,-122,39,4,4
v,-72,39,4,3
v,64,39,4,2
v,-125,32,3,6
v,-116,25,9,2
v,-80,25,9,3
v,-32,31,8,7
v,-125,25,9,1
v,-104,31,8,6
v,-124,31,8,5
v,-126,31,8,4
v,-127,31,8,3
v,-64,25,9,4
v,0,25,9,5
v,0,42,8,1
v,-16,42,8,0
v,0,36,8,5
v,-125,7,8,2
v,-16,36,8,4
v,-116,36,8,3
v,-122,36,8,2
v,64,7,8,4
v,-68,7,8,3
v,-127,36,8,1
v,126,44,7,0
v,64,47,6,3
v,-80,47,6,2
v,-120,47,6,1
v,-121,47,6,0
v,-96,21,10,0
v,-64,21,10,1
v,0,21,10,2
v,-114,40,7,3
v,112,40,7,4
v,-127,40,7,2
v,-127,36,2,0
v,-121,46,4,0
v,-120,30,2,0
v,-125,40,3,1
v,-121,38,7,4
v,-127,30,2,3
v,-104,38,7,5
v,-126,30,2,2
v,-124,40,3,0
v,96,38,7,6
v,-124,30,2,1
v,-122,15,9,4
v,-127,15,9,3
v,-16,15,9,6
v,-120,15,9,5
v,0,15,9,7
t,snow
v,-121,35,5,10
v,-121,29,4,10
v,112,15,8,10
v,-121,15,8,8
v,-120,15,8,9
v,-121,33,4,8
v,-96,26,7,14
v,-32,27,5,13
v,0,15,6,9
v,-100,19,5,10
v,64,26,7,15
v,-98,27,5,14
v,-125,19,5,11
v,0,26,7,16
v,-127,27,5,15
v,-121,19,6,14
v,-104,19,6,13
v,-96,19,6,12
v,64,19,6,11
v,64,37,6,8
v,-125,19,7,13
v,124,19,7,14
v,-127,15,5,9
v,-112,28,8,7
v,-1,25,6,17
v,-126,15,5,8
v,-96,28,8,8
v,0,25,6,16
v,-64,28,8,9
v,-124,29,7,11
v,-104,29,7,12
v,0,36,7,8
v,-125,29,7,10
v,-32,29,7,13
v,0,29,7,14
v,64,22,7,17
v,-96,22,7,16
v,-121,18,8,8
v,-112,22,7,15
v,-116,22,7,14
v,-100,26,7,13
v,-126,22,7,13
v,-126,26,7,12
v,-127,22,7,12
v,-127,26,7,11
v,-112,33,5,10
v,-113,33,5,11
v,64,26,5,12
v,-80,26,5,13
v,-120,26,5,14
v,64,26,8,10
v,-121,26,5,15
v,-124,31,5,12
v,-125,24,4,10
v,-125,31,5,13
v,-122,14,8,8
v,0,31,5,10
v,-8,31,5,11
v,-127,31,6,12
v,120,14,8,9
v,7,27,6,16
v,-8,27,6,17
v,127,31,6,13
v,-80,28,7,13
v,-124,22,8,8
v,-120,28,7,12
v,-120,22,8,9
v,0,28,7,15
v,-126,31,4,9
v,64,21,5,9
v,64,28,7,14
v,-116,31,4,8
v,-121,28,7,11
v,-125,14,7,9
v,-127,21,7,12
v,96,32,7,11
v,-120,18,8,9
v,-4,32,7,10
v,96,21,7,16
v,0,32,8,8
v,-104,21,7,15
v,-124,21,7,14
v,0,23,8,11
v,-126,21,7,13
v,-64,23,8,10
v,-116,26,4,10
v,96,18,9,8
v,-127,13,5,8
v,-127,13,6,9
v,-124,32,4,8
v,126,13,6,8
v,-125,32,4,9
v,0,27,8,10
v,-72,35,5,9
v,-125,14,5,8
v,127,14,6,9
v,64,35,5,8
v,-127,24,6,17
v,0,24,6,15
v,124,10,7,8
v,0,33,8,8
v,126,24,6,16
v,2,13,7,9
v,-32,30,8,8
v,0,30,8,9
v,-127,34,4,8
v,-98,16,5,8
v,-127,22,4,9
v,-127,16,5,9
v,-122,22,4,8
v,-127,13,7,8
v,124,13,8,8
v,0,12,8,8
v,-96,28,4,9
v,-64,28,4,8
v,-64,27,4,8
v,-126,23,4,9
v,-116,23,4,8
v,-96,27,4,9
v,78,12,7,9
v,-127,12,7,8
v,-127,11,6,8
v,-126,23,6,16
v,-97,17,6,12
v,-127,23,6,17
v,-124,23,8,8
v,0,28,8,10
v,-32,17,6,11
v,-72,23,8,9
v,124,23,6,15
v,-128,17,6,13
v,-8,11,7,9
v,0,17,6,10
v,-16,22,5,11
v,96,22,5,10
v,7,11,7,8
v,64,18,5,8
v,-127,22,5,14
v,-72,18,5,9
v,-127,23,6,18
v,-114,22,5,13
v,-127,23,6,19
v,-112,22,5,12
v,-72,29,4,9
v,64,29,4,8
v,-122,21,8,8
v,-121,18,5,10
v,-120,21,8,9
v,-104,24,4,8
v,-124,24,4,9
v,-112,17,8,10
v,64,17,8,12
v,-96,17,8,11
v,-125,12,6,8
v,0,29,8,10
v,-104,28,4,10
v,-121,28,4,11
v,-127,30,6,13
v,-126,21,4,8
v,-80,29,8,7
v,-64,27,8,9
v,-96,29,8,8
v,-96,27,8,8
v,-112,27,8,7
v,-113,17,7,12
v,112,17,7,13
v,-127,21,4,9
v,-122,20,8,8
v,-120,20,8,9
v,126,30,6,14
v,124,28,6,16
v,-112,23,7,15
v,-72,31,7,11
v,-32,23,7,16
v,-125,28,6,15
v,-122,31,7,10
v,0,23,7,17
v,0,23,7,18
v,-126,22,6,16
v,-124,22,6,15
v,-127,23,7,12
v,120,22,6,14
v,-122,23,7,13
v,0,22,8,11
v,-120,23,7,14
v,64,31,7,12
v,-96,34,5,9
v,7,15,7,10
v,64,34,5,8
v,-24,15,7,11
v,-112,15,7,12
v,-127,22,6,17
v,-64,29,8,9
v,-112,26,6,19
v,-125,24,7,12
v,-124,24,7,13
v,-2,26,6,17
v,-120,24,7,14
v,-72,26,6,18
v,-80,24,7,15
v,-80,25,4,8
v,64,24,7,16
v,0,24,7,17
v,1,26,6,16
v,-96,24,8,9
v,-120,17,8,9
v,-121,17,8,8
v,-100,24,8,8
v,-66,33,7,9
v,-127,33,7,8
v,0,32,5,9
v,-124,24,5,14
v,-125,24,5,15
v,-96,24,5,12
v,112,30,4,8
v,-104,25,4,9
v,-104,24,5,13
v,-121,16,8,8
v,-120,16,8,9
v,64,24,5,11
v,-114,30,4,9
v,0,19,8,13
v,-127,30,5,14
v,-96,19,8,11
v,-126,30,5,13
v,-64,19,8,12
v,-127,23,4,10
v,-68,30,5,12
v,64,30,5,11
v,-112,19,8,10
v,-128,0,0,0
v,-122,25,4,10
v,-127,25,4,11
v,64,33,7,10
v,-127,31,4,10
v,-96,26,8,9
v,-16,36,5,8
v,96,34,7,9
v,-112,26,8,8
v,-65,34,7,8
v,-113,36,5,9
v,-97,34,5,10
v,-127,31,7,9
v,0,25,8,11
v,-64,25,8,10
v,-32,26,4,8
v,-112,26,4,9
v,-127,29,5,15
v,-112,25,8,8
v,-96,25,8,9
v,-127,20,4,8
v,0,20,5,8
v,-64,20,5,9
v,0,27,7,15
v,-124,27,4,11
v,-104,27,4,10
v,-127,27,7,11
v,-125,21,6,16
v,-114,27,7,12
v,-112,27,7,13
v,-32,27,7,14
v,-126,29,5,14
v,0,18,8,13
v,63,18,7,13
v,112,21,6,13
v,-64,18,7,14
v,-98,29,5,13
v,-64,18,8,12
v,-127,30,4,10
v,-124,21,6,15
v,-32,29,5,12
v,-96,18,8,11
v,-120,21,6,14
v,0,29,5,11
v,100,35,7,8
v,-112,18,8,10
v,-112,16,8,10
v,96,16,8,11
v,0,25,7,16
v,-127,33,6,10
v,-64,25,7,15
v,-113,17,5,9
v,-1,15,6,10
v,-72,25,7,14
v,-124,25,7,13
v,126,33,6,11
v,-16,17,5,8
v,96,17,9,8
v,-96,21,5,10
v,-112,21,5,11
v,-114,21,5,12
v,-125,21,5,13
v,-16,22,8,10
v,15,16,7,11
v,112,16,7,12
v,-120,32,5,11
v,0,18,6,10
v,-121,32,5,12
v,-4,13,7,10
v,-64,18,6,11
v,64,16,6,10
v,-65,16,6,11
v,-125,27,4,12
v,-80,18,6,12
v,-113,18,6,13
v,-16,32,5,10
v,-127,25,5,16
v,-122,25,5,15
v,-116,25,5,14
v,-112,25,5,13
v,-32,19,5,9
v,-32,25,5,12
v,0,19,5,8
v,0,25,5,11
v,-114,28,5,14
v,-127,28,5,15
v,-97,37,5,8
v,-127,30,7,9
v,-127,29,6,14
v,126,29,6,15
v,-64,24,8,10
v,-72,14,7,11
v,-121,19,8,8
v,-120,19,8,9
v,68,14,7,10
v,0,24,8,11
v,64,30,7,13
v,-80,30,7,12
v,-116,30,7,11
v,-1,36,6,8
v,-126,30,7,10
v,0,36,6,9
v,64,31,8,8
v,-126,25,7,12
v,-127,25,7,11
v,-80,12,7,10
v,-80,20,5,10
v,-114,20,5,11
v,-127,20,5,12
v,-80,28,5,13
v,64,28,5,12
v,0,28,5,11
v,-127,26,4,12
v,-125,26,4,11
v,-125,32,7,9
v,127,34,6,10
v,-121,23,5,14
v,-120,23,5,13
v,-80,23,5,12
v,-64,23,5,11
v,0,23,5,10
v,0,27,5,12
v,127,35,6,9
v,-112,20,8,10
v,-96,20,8,11
v,64,20,8,12
v,127,32,6,12
v,-125,32,6,11
v,120,20,7,15
v,-124,20,7,14
v,-126,20,7,13
